gene_name,refseq_id,miR,SNP,diseases,distance,experimentally_confirmed
SLC4A7,NM_003615,hsa-miR-30e,rs4973768,"Breast cancer",-707,
SLC4A7,NM_003615,hsa-miR-30e,rs4973768,"Breast cancer",-707,
APC,NM_000038,hsa-miR-125a-5p,rs41116,"Breast cancer",710,
APC,NM_000038,hsa-miR-125b,rs41116,"Breast cancer",710,
APC,NM_000038,hsa-miR-125b,rs41116,"Breast cancer",710,
APC,NM_000038,hsa-miR-125a,rs41116,"Breast cancer",710,
APC,NM_000038,hsa-miR-125a,rs41116,"Breast cancer",710,
APC,NM_000038,hsa-miR-125b,rs41116,"Breast cancer",710,
ESR1,NM_001122740,hsa-miR-9,rs1062577,"Breast cancer",712,
C1orf157,NR_027902,hsa-miR-143,rs4951039,"Breast cancer",-714,
MBD2,NM_003927,hsa-miR-590-3p,rs1259938,"Breast cancer",717,
ESR1,NM_001122740,hsa-miR-215,rs1062577,"Breast cancer",719,
PRKCA,NM_002737,hsa-miR-330,rs7342847,"Breast cancer",-726,
APC,NM_000038,hsa-miR-223,rs41116,"Breast cancer",727,
TGFBR1,NM_001130916,hsa-miR-128,rs334348,"Breast cancer, Colorectal cancer",-732,Yes
APC,NM_000038,hsa-miR-374a,rs41116,"Breast cancer",733,
APC,NM_000038,hsa-miR-374b,rs41116,"Breast cancer",733,
TGFBR1,NM_001130916,hsa-miR-27a,rs334348,"Breast cancer, Colorectal cancer",-733,
TGFBR1,NM_001130916,hsa-miR-27b,rs334348,"Breast cancer, Colorectal cancer",-733,
BRCA1,NR_027676,hsa-miR-132,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-743,
ESR1,NM_001122740,hsa-miR-9,rs3798577,"Breast cancer, Anorexia nervosa",-751,
TLK2,NM_001112707,hsa-miR-378,rs2245092,"Breast cancer",751,
TLK2,NM_001112707,hsa-miR-422a,rs2245092,"Breast cancer",751,
SLC4A7,NM_003615,hsa-miR-7,rs4973768,"Breast cancer",-756,
MBD2,NM_003927,hsa-miR-369,rs1259938,"Breast cancer",758,
BRCA1,NR_027676,hsa-miR-185,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-760,
CCND1,NM_053056,hsa-miR-193a-3p,rs678653,"Breast cancer",-761,
CCND1,NM_053056,hsa-miR-193b,rs678653,"Breast cancer",-761,Yes
TLK2,NM_001112707,hsa-miR-26a,rs2245092,"Breast cancer",773,
TLK2,NM_001112707,hsa-miR-26b,rs2245092,"Breast cancer",773,
TLK2,NM_001112707,hsa-miR-1297,rs2245092,"Breast cancer",773,
TLK2,NM_001112707,hsa-miR-26a,rs2245092,"Breast cancer",773,
TLK2,NM_001112707,hsa-miR-26b,rs2245092,"Breast cancer",773,
CCND1,NM_053056,hsa-miR-33b,rs678653,"Breast cancer",-778,
CCND1,NM_053056,hsa-miR-33a,rs678653,"Breast cancer",-778,
IGF1,NM_001111283,hsa-miR-9,rs6220,"Breast cancer",779,
APC,NM_000038,hsa-miR-142-3p,rs41116,"Breast cancer",781,
BRCA1,NR_027676,hsa-miR-143,rs4986850,"Breast cancer",-787,
APC,NM_000038,hsa-miR-499-5p,rs41116,"Breast cancer",797,
APC,NM_000038,hsa-miR-208b,rs41116,"Breast cancer",797,
APC,NM_000038,hsa-miR-208a,rs41116,"Breast cancer",797,
TLK2,NM_001112707,hsa-miR-217,rs2245092,"Breast cancer",800,
TGFBR1,NM_001130916,hsa-let-7b,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7d,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7c,rs334348,"Breast cancer, Colorectal cancer",802,Yes
TGFBR1,NM_001130916,hsa-let-7e,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7f,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-miR-202,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7g,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7a,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-miR-98,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7i,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7i,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7g,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7a,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-miR-98,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7f,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7b,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7e,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7c,rs334348,"Breast cancer, Colorectal cancer",802,Yes
TGFBR1,NM_001130916,hsa-miR-98,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7f,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7b,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7e,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7a,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7i,rs334348,"Breast cancer, Colorectal cancer",802,
TGFBR1,NM_001130916,hsa-let-7c,rs334348,"Breast cancer, Colorectal cancer",802,Yes
TGFBR1,NM_001130916,hsa-let-7g,rs334348,"Breast cancer, Colorectal cancer",802,
ESR1,NM_001122740,hsa-miR-302d,rs3798577,"Breast cancer, Anorexia nervosa",-803,
ESR1,NM_001122740,hsa-miR-302c,rs3798577,"Breast cancer, Anorexia nervosa",-803,Yes
ESR1,NM_001122740,hsa-miR-302b,rs3798577,"Breast cancer, Anorexia nervosa",-803,
ESR1,NM_001122740,hsa-miR-302a,rs3798577,"Breast cancer, Anorexia nervosa",-803,
TGFBR1,NM_001130916,hsa-let-7d,rs334348,"Breast cancer, Colorectal cancer",803,
TGFBR1,NM_001130916,hsa-let-7d,rs334348,"Breast cancer, Colorectal cancer",803,
CMTM6,NM_017801,hsa-miR-340,rs4796,"Breast cancer",-806,
BRCA1,NR_027676,hsa-miR-143,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-813,
MBD2,NM_003927,hsa-miR-320,rs1259938,"Breast cancer",814,
TLK2,NM_001112707,hsa-miR-125a-5p,rs2245092,"Breast cancer",816,
TLK2,NM_001112707,hsa-miR-125b,rs2245092,"Breast cancer",816,
TLK2,NM_001112707,hsa-miR-125b,rs2245092,"Breast cancer",816,
TLK2,NM_001112707,hsa-miR-125a,rs2245092,"Breast cancer",816,
ESRRG,NR_024099,hsa-miR-9*,rs945453,"Breast cancer",-823,
ESRRG,NR_024099,hsa-miR-9*,rs945453,"Breast cancer",-823,
VEGFA,NM_001025369,hsa-miR-140-5p,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-826,Yes
ESR1,NM_001122740,hsa-miR-188,rs3798577,"Breast cancer, Anorexia nervosa",827,
ESR1,NM_001122740,hsa-miR-211,rs3798577,"Breast cancer, Anorexia nervosa",828,
ESR1,NM_001122740,hsa-miR-204,rs3798577,"Breast cancer, Anorexia nervosa",828,
ESR1,NM_001122740,hsa-miR-204,rs3798577,"Breast cancer, Anorexia nervosa",828,
ESR1,NM_001122740,hsa-miR-211,rs3798577,"Breast cancer, Anorexia nervosa",828,
IRS2,NM_003749,hsa-miR-33b,rs2289046,"Breast cancer",-833,
IRS2,NM_003749,hsa-miR-33a,rs2289046,"Breast cancer",-833,
IRS2,NM_003749,hsa-miR-33,rs2289046,"Breast cancer",-833,
TLK2,NM_001112707,hsa-miR-26a,rs2245092,"Breast cancer",833,
TLK2,NM_001112707,hsa-miR-26b,rs2245092,"Breast cancer",833,
TLK2,NM_001112707,hsa-miR-27b,rs2245092,"Breast cancer",839,
TLK2,NM_001112707,hsa-miR-27a,rs2245092,"Breast cancer",839,
TLK2,NM_001112707,hsa-miR-27b,rs2245092,"Breast cancer",839,
TLK2,NM_001112707,hsa-miR-27a,rs2245092,"Breast cancer",839,
TLK2,NM_001112707,hsa-miR-27b,rs2245092,"Breast cancer",839,
TLK2,NM_001112707,hsa-miR-27a,rs2245092,"Breast cancer",839,
TLK2,NM_001112707,hsa-miR-128,rs2245092,"Breast cancer",840,
TLK2,NM_001112707,hsa-miR-128b,rs2245092,"Breast cancer",840,
TLK2,NM_001112707,hsa-miR-128a,rs2245092,"Breast cancer",840,
TLK2,NM_001112707,hsa-miR-128a,rs2245092,"Breast cancer",840,
TLK2,NM_001112707,hsa-miR-128b,rs2245092,"Breast cancer",840,
TLK2,NM_001112707,hsa-miR-101,rs2245092,"Breast cancer",842,
TLK2,NM_001112707,hsa-miR-101,rs2245092,"Breast cancer",842,
TLK2,NM_001112707,hsa-miR-101,rs2245092,"Breast cancer",842,
ATF1,NM_005171,hsa-miR-340,rs11169571,"Breast cancer",-843,
IRS2,NM_003749,hsa-miR-7,rs2289046,"Breast cancer",-843,Yes
IRS2,NM_003749,hsa-miR-7,rs2289046,"Breast cancer",-843,Yes
IRS2,NM_003749,hsa-miR-7,rs2289046,"Breast cancer",-843,Yes
IGF1,NM_001111283,hsa-miR-410,rs6220,"Breast cancer",844,
ESR1,NM_001122740,hsa-miR-215,rs2747648,"Breast cancer",-845,
IGF1,NM_001111283,hsa-miR-495,rs6220,"Breast cancer",847,
IGF1R,NM_000875,hsa-miR-375,rs2016347,"Breast cancer",847,
ESR1,NM_001122740,hsa-miR-9,rs2747648,"Breast cancer",-852,
BRCA1,NR_027676,hsa-miR-197,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-856,
ESR1,NM_001122740,hsa-miR-22,rs1062577,"Breast cancer",858,Yes
ESR1,NM_001122740,hsa-miR-22,rs1062577,"Breast cancer",858,Yes
BRCA1,NR_027676,hsa-miR-143,rs1800751,"Breast cancer",860,
IGF1,NM_001111283,hsa-miR-29c,rs6220,"Breast cancer",862,
IGF1,NM_001111283,hsa-miR-29a,rs6220,"Breast cancer",862,
IGF1,NM_001111283,hsa-miR-29b,rs6220,"Breast cancer",862,
VEGFA,NM_001025369,hsa-miR-377,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-865,
CYP1B1,NM_000104,hsa-miR-27a,rs9341266,"Breast cancer, Lung cancer",-873,
CYP1B1,NM_000104,hsa-miR-27b,rs9341266,"Breast cancer, Lung cancer",-873,Yes
CYP1B1,NM_000104,hsa-miR-27a,rs9341266,"Breast cancer, Lung cancer",-873,
CYP1B1,NM_000104,hsa-miR-27b,rs9341266,"Breast cancer, Lung cancer",-873,Yes
CYP1B1,NM_000104,hsa-miR-27b,rs9341266,"Breast cancer, Lung cancer",-873,Yes
CYP1B1,NM_000104,hsa-miR-27a,rs9341266,"Breast cancer, Lung cancer",-873,
IGF1R,NM_000875,hsa-miR-133a,rs2016347,"Breast cancer",-878,
IGF1R,NM_000875,hsa-miR-133b,rs2016347,"Breast cancer",-878,
TPD52,NM_005079,hsa-miR-96,rs1042638,"Breast cancer",-886,
TPD52,NM_005079,hsa-miR-182,rs1042638,"Breast cancer",-886,
IRS2,NM_003749,hsa-miR-431,rs2289046,"Breast cancer",-887,
ATF1,NM_005171,hsa-miR-410,rs11169571,"Breast cancer",-888,
ESR1,NM_001122740,hsa-miR-18,rs3798577,"Breast cancer, Anorexia nervosa",-889,
ESR1,NM_001122740,hsa-miR-18,rs3798577,"Breast cancer, Anorexia nervosa",-889,
TGFBR1,NM_001130916,hsa-miR-361-5p,rs334348,"Breast cancer, Colorectal cancer",-890,
TPD52,NM_005079,hsa-miR-302c*,rs1042638,"Breast cancer",-892,
CMTM6,NM_017801,hsa-miR-9,rs4796,"Breast cancer",895,
CMTM6,NM_017801,hsa-miR-133b,rs4796,"Breast cancer",897,
CMTM6,NM_017801,hsa-miR-133a,rs4796,"Breast cancer",897,
TPD52,NM_005079,hsa-miR-34a,rs1042638,"Breast cancer",-898,
TPD52,NM_005079,hsa-miR-34a,rs1042638,"Breast cancer",-898,
TLK2,NM_001112707,hsa-miR-128a,rs2245092,"Breast cancer",898,
TLK2,NM_001112707,hsa-miR-128b,rs2245092,"Breast cancer",898,
TLK2,NM_001112707,hsa-miR-128a,rs2245092,"Breast cancer",898,
TLK2,NM_001112707,hsa-miR-128b,rs2245092,"Breast cancer",898,
BRCA1,NR_027676,hsa-miR-132,rs4986850,"Breast cancer",898,
IRS2,NM_003749,hsa-miR-181c,rs2289046,"Breast cancer",-899,
IRS2,NM_003749,hsa-miR-181b,rs2289046,"Breast cancer",-899,
IRS2,NM_003749,hsa-miR-181a,rs2289046,"Breast cancer",-899,
IRS2,NM_003749,hsa-miR-181d,rs2289046,"Breast cancer",-899,
IRS2,NM_003749,hsa-miR-181b,rs2289046,"Breast cancer",-899,
IRS2,NM_003749,hsa-miR-181c,rs2289046,"Breast cancer",-899,
IRS2,NM_003749,hsa-miR-181a,rs2289046,"Breast cancer",-899,
IRS2,NM_003749,hsa-miR-181b,rs2289046,"Breast cancer",-899,
IRS2,NM_003749,hsa-miR-181a,rs2289046,"Breast cancer",-899,
IRS2,NM_003749,hsa-miR-181c,rs2289046,"Breast cancer",-899,
BMPR1B,NM_001203,hsa-miR-218,rs1434536,"Breast cancer",-907,
ESR1,NM_001122740,hsa-miR-18a,rs3798577,"Breast cancer, Anorexia nervosa",-909,Yes
ESR1,NM_001122740,hsa-miR-18b,rs3798577,"Breast cancer, Anorexia nervosa",-909,Yes
ESR1,NM_001122740,hsa-miR-18,rs3798577,"Breast cancer, Anorexia nervosa",-910,
ESR1,NM_001122740,hsa-miR-18,rs3798577,"Breast cancer, Anorexia nervosa",-910,
APC,NM_000038,hsa-miR-150,rs41116,"Breast cancer",912,
ESR1,NM_001122740,hsa-miR-410,rs3798577,"Breast cancer, Anorexia nervosa",-914,
IGF1,NM_001111283,hsa-miR-190,rs6220,"Breast cancer",920,
IGF1,NM_001111283,hsa-miR-190b,rs6220,"Breast cancer",920,
ESR1,NM_001122740,hsa-miR-122,rs3798577,"Breast cancer, Anorexia nervosa",933,
CYP19A1,NM_000103,hsa-let-7g,rs4646,"Breast cancer, Essential hypertension",-945,
CYP19A1,NM_000103,hsa-let-7a,rs4646,"Breast cancer, Essential hypertension",-945,
CYP19A1,NM_000103,hsa-let-7i,rs4646,"Breast cancer, Essential hypertension",-945,
CYP19A1,NM_000103,hsa-let-7b,rs4646,"Breast cancer, Essential hypertension",-945,
CYP19A1,NM_000103,hsa-let-7c,rs4646,"Breast cancer, Essential hypertension",-945,
CYP19A1,NM_000103,hsa-miR-98,rs4646,"Breast cancer, Essential hypertension",-945,
CYP19A1,NM_000103,hsa-let-7d,rs4646,"Breast cancer, Essential hypertension",-945,
CYP19A1,NM_000103,hsa-let-7f,rs4646,"Breast cancer, Essential hypertension",-945,
CYP19A1,NM_000103,hsa-let-7e,rs4646,"Breast cancer, Essential hypertension",-945,
CYP19A1,NM_000103,hsa-let-7d,rs4646,"Breast cancer, Essential hypertension",-945,
CYP19A1,NM_000103,hsa-let-7g,rs4646,"Breast cancer, Essential hypertension",-946,
CYP19A1,NM_000103,hsa-miR-98,rs4646,"Breast cancer, Essential hypertension",-946,
CYP19A1,NM_000103,hsa-let-7a,rs4646,"Breast cancer, Essential hypertension",-946,
CYP19A1,NM_000103,hsa-let-7e,rs4646,"Breast cancer, Essential hypertension",-946,
CYP19A1,NM_000103,hsa-let-7f,rs4646,"Breast cancer, Essential hypertension",-946,
CYP19A1,NM_000103,hsa-let-7b,rs4646,"Breast cancer, Essential hypertension",-946,
CYP19A1,NM_000103,hsa-let-7i,rs4646,"Breast cancer, Essential hypertension",-946,
CYP19A1,NM_000103,hsa-let-7c,rs4646,"Breast cancer, Essential hypertension",-946,
ESRRG,NR_024099,hsa-miR-16,rs945453,"Breast cancer",-948,
ESRRG,NR_024099,hsa-miR-15b,rs945453,"Breast cancer",-948,
ESRRG,NR_024099,hsa-miR-195,rs945453,"Breast cancer",-948,
ESRRG,NR_024099,hsa-miR-424,rs945453,"Breast cancer",-948,
ESRRG,NR_024099,hsa-miR-15a,rs945453,"Breast cancer",-948,
ESRRG,NR_024099,hsa-miR-497,rs945453,"Breast cancer",-948,
ESRRG,NR_024099,hsa-miR-16,rs945453,"Breast cancer",-948,
ESRRG,NR_024099,hsa-miR-103,rs945453,"Breast cancer",-948,
ESRRG,NR_024099,hsa-miR-107,rs945453,"Breast cancer",-948,
ESRRG,NR_024099,hsa-miR-15a,rs945453,"Breast cancer",-948,
ESRRG,NR_024099,hsa-miR-195,rs945453,"Breast cancer",-948,
ESRRG,NR_024099,hsa-miR-15b,rs945453,"Breast cancer",-948,
ESRRG,NR_024099,hsa-miR-214,rs945453,"Breast cancer",-950,
BRCA1,NR_027676,hsa-miR-30a-3p,rs4986850,"Breast cancer",-952,
APC,NM_000038,hsa-miR-135a,rs41116,"Breast cancer",953,Yes
APC,NM_000038,hsa-miR-135b,rs41116,"Breast cancer",953,Yes
TLK2,NM_001112707,hsa-miR-22,rs2245092,"Breast cancer",957,
TLK2,NM_001112707,hsa-miR-22,rs2245092,"Breast cancer",957,
TLK2,NM_001112707,hsa-miR-22,rs2245092,"Breast cancer",957,
ESR1,NM_001122740,hsa-miR-181a,rs3798577,"Breast cancer, Anorexia nervosa",-969,Yes
ESR1,NM_001122740,hsa-miR-181d,rs3798577,"Breast cancer, Anorexia nervosa",-969,
ESR1,NM_001122740,hsa-miR-181c,rs3798577,"Breast cancer, Anorexia nervosa",-969,
ESR1,NM_001122740,hsa-miR-181b,rs3798577,"Breast cancer, Anorexia nervosa",-969,Yes
ESR1,NM_001122740,hsa-miR-181c,rs3798577,"Breast cancer, Anorexia nervosa",-969,
ESR1,NM_001122740,hsa-miR-181a,rs3798577,"Breast cancer, Anorexia nervosa",-969,Yes
ESR1,NM_001122740,hsa-miR-181b,rs3798577,"Breast cancer, Anorexia nervosa",-969,Yes
ESR1,NM_001122740,hsa-miR-181c,rs3798577,"Breast cancer, Anorexia nervosa",-969,
ESR1,NM_001122740,hsa-miR-181b,rs3798577,"Breast cancer, Anorexia nervosa",-969,Yes
ESR1,NM_001122740,hsa-miR-181a,rs3798577,"Breast cancer, Anorexia nervosa",-969,Yes
VEGFA,NM_001025369,hsa-miR-410,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-981,
ESRRG,NR_024099,hsa-miR-1271,rs945453,"Breast cancer",-1002,
ESRRG,NR_024099,hsa-miR-96,rs945453,"Breast cancer",-1002,
ESRRG,NR_024099,hsa-miR-182,rs945453,"Breast cancer",-1002,
ESRRG,NR_024099,hsa-miR-182,rs945453,"Breast cancer",-1002,
ESRRG,NR_024099,hsa-miR-96,rs945453,"Breast cancer",-1002,
ESRRG,NR_024099,hsa-miR-182,rs945453,"Breast cancer",-1002,
ESRRG,NR_024099,hsa-miR-96,rs945453,"Breast cancer",-1002,
APC,NM_000038,hsa-miR-30a-3p,rs41116,"Breast cancer",1007,
TPD52,NM_005079,hsa-miR-107,rs1042638,"Breast cancer",-1019,
TPD52,NM_005079,hsa-miR-103,rs1042638,"Breast cancer",-1019,
APC,NM_000038,hsa-miR-494,rs41116,"Breast cancer",1030,
SLC4A7,NM_003615,hsa-miR-183,rs4973768,"Breast cancer",1037,
SLC4A7,NM_003615,hsa-miR-449b,rs4973768,"Breast cancer",1039,
SLC4A7,NM_003615,hsa-miR-34a,rs4973768,"Breast cancer",1039,
SLC4A7,NM_003615,hsa-miR-34c-5p,rs4973768,"Breast cancer",1039,
SLC4A7,NM_003615,hsa-miR-449a,rs4973768,"Breast cancer",1039,
SLC4A7,NM_003615,hsa-miR-34a,rs4973768,"Breast cancer",1039,
TPD52,NM_005079,hsa-miR-495,rs1042638,"Breast cancer",-1046,
ESR1,NM_001122740,hsa-miR-384,rs9341070,"Breast cancer, Type 2 diabetes",-1050,
PRKCA,NM_002737,hsa-miR-340,rs7342847,"Breast cancer",1050,
ESRRG,NR_024099,hsa-miR-144,rs945453,"Breast cancer",-1054,
IGFBP3,NM_001013398,hsa-miR-9,rs6670,"Renal cancer, Breast cancer",1058,
IGF1R,NM_000875,hsa-miR-140-5p,rs2016347,"Breast cancer",-1060,
PRKCA,NM_002737,hsa-miR-374a,rs7342847,"Breast cancer",1061,
PRKCA,NM_002737,hsa-miR-374b,rs7342847,"Breast cancer",1061,
VEGFA,NM_001025369,hsa-miR-200c,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-1061,
VEGFA,NM_001025369,hsa-miR-200b,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-1061,
VEGFA,NM_001025369,hsa-miR-429,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-1061,
PRKCA,NM_002737,hsa-miR-369,rs7342847,"Breast cancer",1063,
PRKCA,NM_002737,hsa-miR-200c,rs7342847,"Breast cancer",1064,
PRKCA,NM_002737,hsa-miR-429,rs7342847,"Breast cancer",1064,
PRKCA,NM_002737,hsa-miR-200b,rs7342847,"Breast cancer",1064,
SLC4A7,NM_003615,hsa-miR-137,rs4973768,"Breast cancer",1075,
SLC4A7,NM_003615,hsa-miR-137,rs4973768,"Breast cancer",1075,
IGFBP3,NM_001013398,hsa-miR-197,rs6670,"Renal cancer, Breast cancer",1079,
ESR1,NM_001122740,hsa-miR-384,rs2747648,"Breast cancer",1082,
VEGFA,NM_001025369,hsa-miR-203,rs3025039,"Behçet's disease, Myeloid leukemia, Kawasaki disease, Psoriatic arthritis, Late age-related macular degeneration, Non-small cell lung cancer, Breast cancer",-1083,
CYP19A1,NM_000103,hsa-let-7g,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1087,
CYP19A1,NM_000103,hsa-let-7a,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1087,
CYP19A1,NM_000103,hsa-let-7i,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1087,
CYP19A1,NM_000103,hsa-let-7b,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1087,
CYP19A1,NM_000103,hsa-let-7c,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1087,
CYP19A1,NM_000103,hsa-miR-98,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1087,
CYP19A1,NM_000103,hsa-let-7d,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1087,
CYP19A1,NM_000103,hsa-let-7f,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1087,
CYP19A1,NM_000103,hsa-let-7e,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1087,
CYP19A1,NM_000103,hsa-let-7d,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1087,
CYP19A1,NM_000103,hsa-let-7g,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1088,
CYP19A1,NM_000103,hsa-miR-98,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1088,
CYP19A1,NM_000103,hsa-let-7a,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1088,
CYP19A1,NM_000103,hsa-let-7e,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1088,
CYP19A1,NM_000103,hsa-let-7f,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1088,
CYP19A1,NM_000103,hsa-let-7b,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1088,
CYP19A1,NM_000103,hsa-let-7i,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1088,
CYP19A1,NM_000103,hsa-let-7c,rs10046,"Breast cancer, Miscarriages, Essential hypertension",-1088,
CCND1,NM_053056,hsa-miR-19a,rs678653,"Breast cancer",-1091,Yes
CCND1,NM_053056,hsa-miR-19b,rs678653,"Breast cancer",-1091,
PRKCA,NM_002737,hsa-miR-369,rs7342847,"Breast cancer",1097,
IGFBP3,NM_001013398,hsa-miR-485-5p,rs6670,"Renal cancer, Breast cancer",1104,
IGF1,NM_001111283,hsa-miR-320d,rs6220,"Breast cancer",1124,
IGF1,NM_001111283,hsa-miR-320b,rs6220,"Breast cancer",1124,
IGF1,NM_001111283,hsa-miR-320c,rs6220,"Breast cancer",1124,
IGF1,NM_001111283,hsa-miR-320a,rs6220,"Breast cancer",1124,
PRKCA,NM_002737,hsa-miR-340,rs7342847,"Breast cancer",1129,
IGF1,NM_001111283,hsa-miR-599,rs6220,"Breast cancer",1130,
IRS2,NM_003749,hsa-miR-214,rs2289046,"Breast cancer",-1131,
IGFBP3,NM_001013398,hsa-miR-449a,rs6670,"Renal cancer, Breast cancer",1134,
IGFBP3,NM_001013398,hsa-miR-449b,rs6670,"Renal cancer, Breast cancer",1134,
IGFBP3,NM_001013398,hsa-miR-34c-5p,rs6670,"Renal cancer, Breast cancer",1134,
IGFBP3,NM_001013398,hsa-miR-34a,rs6670,"Renal cancer, Breast cancer",1134,
IGFBP3,NM_001013398,hsa-miR-34a,rs6670,"Renal cancer, Breast cancer",1134,
ESR1,NM_001122740,hsa-miR-203,rs3798577,"Breast cancer, Anorexia nervosa",-1137,
ESRRG,NR_024099,hsa-miR-217,rs945453,"Breast cancer",-1137,
ESRRG,NR_024099,hsa-miR-217,rs945453,"Breast cancer",-1137,
ESRRG,NR_024099,hsa-miR-429,rs945453,"Breast cancer",-1139,
ESRRG,NR_024099,hsa-miR-200c,rs945453,"Breast cancer",-1139,
ESRRG,NR_024099,hsa-miR-200b,rs945453,"Breast cancer",-1139,
ESRRG,NR_024099,hsa-miR-200c,rs945453,"Breast cancer",-1139,
ESRRG,NR_024099,hsa-miR-200c,rs945453,"Breast cancer",-1139,
ESR1,NM_001122740,hsa-miR-190b,rs3798577,"Breast cancer, Anorexia nervosa",-1142,
ESR1,NM_001122740,hsa-miR-190,rs3798577,"Breast cancer, Anorexia nervosa",-1142,
ESRRG,NR_024099,hsa-miR-200b,rs945453,"Breast cancer",-1142,
ESRRG,NR_024099,hsa-miR-200b,rs945453,"Breast cancer",-1142,
IGFBP3,NM_001013398,hsa-miR-19b,rs6670,"Renal cancer, Breast cancer",1145,
IGFBP3,NM_001013398,hsa-miR-19a,rs6670,"Renal cancer, Breast cancer",1145,
IGFBP3,NM_001013398,hsa-miR-19b,rs6670,"Renal cancer, Breast cancer",1145,
IGFBP3,NM_001013398,hsa-miR-19a,rs6670,"Renal cancer, Breast cancer",1145,
PRKCA,NM_002737,hsa-miR-25,rs7342847,"Breast cancer",1147,
BRCA1,NR_027676,hsa-miR-30a-3p,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",1174,
VTCN1,NM_024626,hsa-miR-149,rs10754339,"Breast cancer",-1185,
ESR1,NM_001122740,hsa-miR-26b,rs1062577,"Breast cancer",1185,
ESR1,NM_001122740,hsa-miR-26a,rs1062577,"Breast cancer",1185,
BRCA1,NR_027676,hsa-miR-370,rs1800751,"Breast cancer",1206,
